order_id,customer_id,product_id,order_date,quantity,discount,payment_method,order_status
O01436,C0353,P0036,2025-09-03,5,0.1,Card,Pending
O01437,C0113,P0057,2023-10-01,1,0.05,Cod,pending
O01438,C0197,P0029,2025-11-09,2,0.05,cash,returned
O01439,C0370,P0048,2025-12-05,1,0.0,jazzcash,Returned
O01440,C0383,P0052,2023-02-11,1,0.0,Card,returned
O01441,C0130,P0032,21/12/2025,4,0.25,Easypaisa,Completed
O01442,C0077,P0003,2024-11-01,2,0.3,BANK TRANSFER,PENDING
O01443,C0291,P0044,2023-01-03,1,0.05,CASH,Returned
O01444,C0370,P0098,2025-05-20,1,0.3,JazzCash,Cancelled
O01445,C0322,P0052,2024-12-31,1,0.15,Bank Transfer,cancelled
O01446,C0456,P0032,2024-10-27,1,0.1,jazzcash,Pending
O01447,C0389,P0031,2025-12-26,1,0.05,EasyPaisa,completed
O01448,C0354,P0010,2023-07-31,2,0.05,Card,Pending
O01449,C0444,P0006,2024-02-24,1,0.2,cod,COMPLETED
O01450,C0053,P0088,2025-06-22,2,0.05,Cod,Cancelled
O01451,C0112,P0048,2023-07-18,1,0.0,BANK TRANSFER,PENDING
O01452,C0062,P0036,2025-07-10,3,0.0,JAZZCASH,Cancelled
O01453,C0314,P0016,2023-07-11,3,0.3,Bank Transfer,Cancelled
O01454,C0023,P0061,2024-07-21,1,0.25,COD,Completed
O01455,C0475,P0063,2024-03-19,2,0.1,Cash,completed
O01456,C0258,P0075,2024-04-14,4,0.1,cash,Pending
O01457,C0357,P0045,2024-12-31,2,0.2,COD,CANCELLED
O01458,C0014,P0095,2023-07-19,10,0.2,cash,returned
O01459,C0099,P0023,2023-11-18,1,0.0,COD,CANCELLED
O01460,C0101,P0027,2024-02-09,1,0.15,Cash,Pending
O01461,C0116,P0080,2023-10-03,1,0.25,COD,CANCELLED
O01462,C0188,P0081,2024-09-05,3,0.15,Card,Completed
O01463,C0427,P0021,2025-08-28,1,0.05,JazzCash,Completed
O01464,C0273,P0023,2025-05-10,1,0.3,Card,Cancelled
O01465,C0038,P0020,2025-04-30,1,0.05,COD,Cancelled
O01466,C0137,P0092,2025-12-01,2,0.25,bank transfer,RETURNED
O01467,C0454,P9999,2023-11-19,3,0.2,BANK TRANSFER,CANCELLED
O01468,C0489,P0058,2025-05-20,1,0.3,Easypaisa,returned
O01469,C0162,P0034,2024-03-14,4,0.3,Cash,cancelled
O01470,C0208,P0038,2025-02-08,2,0.15,Cash,completed
O01471,C0408,P0089,2023-09-17,4,0.05,Cod,COMPLETED
O01472,C0287,P0062,2025-03-19,4,0.2,Cod,CANCELLED
O01473,C0028,P0067,2024-01-04,1,0.05,card,cancelled
O01474,C0465,P0007,2025-11-07,3,0.2,cash,CANCELLED
O01475,C0276,P0071,2023-06-21,100,0.2,Cash,Returned
O01476,C0134,P0043,2023-10-06,3,0.0,EASYPAISA,Pending
O01477,C0436,P0027,2023-10-14,3,0.05,Cod,Completed
O01478,C0266,P0019,2025-06-24,1,0.25,COD,completed
O01479,C0378,P0098,2024-10-21,1,0.25,jazzcash,Returned
O01480,C0016,P0005,2023-01-24,2,0.3,cod,completed
O01481,C0442,P0093,2023-03-04,1,0.05,COD,completed
O01482,C0043,P0089,2024-01-25,1,0.3,CASH,pending
O01483,C0402,P0069,2025-01-30,1,0.25,cod,completed
O01484,C0369,P0020,2024-12-24,1,0.25,CASH,returned
O01485,C0386,P0038,2024-06-18,1,0.2,Card,PENDING
O01486,C0148,P0063,2025-12-05,4,0.0,CARD,cancelled
O01487,C0423,P0098,2024-08-14,1,0.3,cash,Returned
O01488,C0195,P0061,2023-03-24,1,0.15,cash,Completed
O01489,C0307,P0007,2023-01-06,2,0.05,EASYPAISA,Returned
O01490,C0326,P0044,2023-07-01,1,0.2,JAZZCASH,CANCELLED
O01491,C0208,P0049,2023-09-09,1,0.05,jazzcash,cancelled
O01492,C0165,P0048,2023-04-11,1,0.3,Card,PENDING
O01493,C0374,P0006,2023-03-22,2,0.0,EasyPaisa,Cancelled
O01494,C0124,P0053,2025-07-31,2,0.3,Cash,CANCELLED
O01495,C0065,P0009,2023-05-05,1,5.0,CASH,Pending
O01496,C0130,P0068,2023-09-12,3,0.2,COD,completed
O01497,C0134,P0081,2024-06-13,5,0.25,Card,Pending
O01498,C0256,P0032,2025-11-22,1,0.25,Card,COMPLETED
O01499,C0205,P0035,2024-05-11,1,0.0,CARD,Pending
O01500,C0317,P0087,2024-08-27,2,0.2,Bank Transfer,RETURNED
O01501,C0209,P0039,2023-11-21,1,0.15,COD,Cancelled
O01502,C0189,P0093,2025-12-18,1,0.0,JazzCash,RETURNED
O01503,C0043,P0060,2023-03-25,3,0.1,COD,PENDING
O01504,C0081,P0046,2025-02-04,2,0.3,CASH,CANCELLED
O01505,C0207,P0030,2025-01-25,1,0.25,Card,Returned
O01506,C0099,P0094,2023-02-17,2,0.15,easypaisa,Returned
O01507,C0211,P0036,2024-08-18,1,0.3,Bank Transfer,completed
O01508,C0396,P0029,2023-08-12,1,0.2,cod,cancelled
O01509,C0426,P0036,2024-11-10,2,0.05,EASYPAISA,Completed
O01510,C0345,P0089,2024-11-27,1,0.25,COD,Completed
O01511,C0437,P0038,2024-05-04,1,0.05,CARD,Returned
O01512,C0100,P0068,2024-06-11,2,0.25,Cash,PENDING
O01513,C0373,P0029,2023-10-17,3,0.0,CASH,Pending
O01514,C0270,P0060,2023-09-11,1,0.2,card,Cancelled
O01515,C0304,P0012,2024-02-10,1,0.05,EasyPaisa,Returned
O01516,C0116,P0006,2025-04-12,3,0.25,Cash,COMPLETED
O01517,C0471,P0097,2025-10-31,1,0.1,easypaisa,Completed
O01518,C0237,P0065,2025-04-13,2,0.25,bank transfer,COMPLETED
O01519,C0006,P0024,03-Mar-2024,3,0.3,cash,COMPLETED
O01520,C0172,P0100,2025-04-29,1,0.05,BANK TRANSFER,Completed
O01521,C0126,P0089,2025-02-11,1,0.25,Cod,PENDING
O01522,C0136,P0094,2024-08-03,3,0.2,Cash,Pending
O01523,C0470,P0001,2024-03-13,1,0.2,jazzcash,Cancelled
O01524,C0454,P0008,2023-06-06,1,0.0,Cash,RETURNED
O01525,C0056,P0070,2024-08-21,1,0.15,Bank Transfer,Pending
O01526,C0176,P0004,2023-10-13,2,0.15,Card,Cancelled
O01527,C0418,P0093,2023-11-19,4,0.2,Bank Transfer,Cancelled
O01528,C0038,P0031,2025-07-13,1,0.1,Easypaisa,Completed
O01529,C0048,P0033,2023-03-16,2,0.3,Cod,Returned
O01530,C0067,P0067,2025-04-14,4,0.0,Jazzcash,Completed
O01531,C0399,P0044,2024-05-01,1,0.15,Easypaisa,PENDING
O01532,C0495,P0096,2023-04-05,1,0.0,Cash,CANCELLED
O01533,C0219,P0100,2023-02-06,4,0.05,Cash,Cancelled
O01534,C0185,P0050,2025-03-25,3,0.0,CASH,Pending
O01535,C9999,P0088,2025-07-22,1,0.25,Card,Completed
O01536,C0488,P0023,2024-03-23,1,0.1,jazzcash,completed
O01537,C0419,P0056,2025-11-08,2,0.15,Bank Transfer,Completed
O01538,C0249,P0081,2025-09-20,1,0.2,Cod,Cancelled
O01539,C0319,P0027,2025-12-10,3,0.1,COD,Completed
O01540,C0060,P0031,2024-09-14,3,0.0,bank transfer,pending
O01541,C0400,P0025,2024-12-02,1,0.15,cod,Cancelled
O01542,C0209,P0006,2024-03-10,1,0.1,Bank Transfer,COMPLETED
O01543,C0028,P0014,2025-01-28,1,0.25,cash,Completed
O01544,C0260,P0048,2023-05-13,3,0.1,Bank Transfer,CANCELLED
O01545,C0479,P0003,2025-07-16,20,0.2,card,pending
O01546,C0388,P0077,2025-05-11,2,0.2,EasyPaisa,returned
O01547,C0426,P0071,2025-07-23,1,0.2,JAZZCASH,cancelled
O01548,C0275,P0047,2025-02-25,2,0.2,Card,CANCELLED
O01549,C0170,P0073,2023-07-30,1,0.3,bank transfer,Returned
O01550,C0292,P0080,2024-02-03,5,0.05,Cash,Cancelled
O01551,C0430,P0100,2024-04-01,1,0.05,EASYPAISA,PENDING
O01552,C0289,P0072,2023-04-23,1,0.25,CASH,Pending
O01553,C0080,P0051,2023-08-30,1,0.15,Cash,pending
O01554,C0090,P0096,2024-03-18,1,0.25,CARD,cancelled
O01555,C0167,P0086,2025-01-10,2,0.2,CARD,Completed
O01556,C0429,P0037,2023-01-07,3,0.15,COD,completed
O01557,C0073,P0089,2025-06-08,1,0.2,Card,pending
O01558,C0303,P0098,2025-01-04,1,0.05,EasyPaisa,Returned
O01559,C0048,P0071,2025-02-22,2,0.1,Easypaisa,completed
O01560,C0473,P0028,2023-01-31,2,0.3,easypaisa,Completed
O01561,C0345,P0088,2023-10-26,2,0.3,BANK TRANSFER,Returned
O01562,C0293,P0044,2023-09-04,1,0.05,JazzCash,PENDING
O01563,C0278,P0020,2024-05-07,2,0.3,JazzCash,Returned
O01564,,P0006,2023-03-02,3,0.05,Easypaisa,cancelled
O01565,C0001,P0001,2025-11-18,1,0.15,Easypaisa,completed
O01566,C0029,P0015,2025-03-03,1,0.0,CASH,Cancelled
O01567,C0417,P0079,2024-11-16,3,0.3,Cash,COMPLETED
O01568,C0485,P0009,2025-02-07,1,0.2,cod,returned
O01569,C0042,P0038,30-May-2023,3,0.1,Cash,Pending
O01570,C0209,P0100,2023-12-29,3,0.2,CARD,pending
O01571,C0329,P0053,2023-10-22,1,0.1,Card,RETURNED
O01572,C0139,P0003,2025-10-11,1,0.2,JAZZCASH,PENDING
O01573,C0084,P0008,2025-07-08,3,0.25,EASYPAISA,Pending
O01574,C0344,P0017,2023-10-08,1,0.2,cash,PENDING
O01575,C0372,P0081,2025-08-29,4,0.0,Card,completed
O01576,C0394,P0100,2024-06-23,1,0.2,COD,Returned
O01577,C0035,P0025,2024-02-11,1,0.05,cash,CANCELLED
O01578,C0489,P0041,01-02-2025,2,0.05,Card,Returned
O01579,C0469,P0052,2023-08-11,1,0.0,easypaisa,COMPLETED
O01580,C0105,P0022,28/07/2023,1,0.05,Cash,Pending
O01581,C0058,P0029,2025-05-14,1,0.2,COD,RETURNED
O01582,C0068,,2025-10-12,1,0.1,EASYPAISA,Completed
O01583,C0098,P0028,2025-07-05,1,0.25,BANK TRANSFER,returned
O01584,C9999,P0034,2023-04-11,2,0.05,bank transfer,Returned
O01585,C0025,P0019,2025-03-21,1,0.0,cash,Pending
O01586,C0142,P0037,2023-04-19,1,0.05,cod,Returned
O01587,C0426,P0014,2025-03-26,1,0.0,Card,Pending
O01588,C0380,P0064,2025-11-17,1,0.05,Cash,completed
O01589,C0427,P0021,2023-07-08,3,0.3,BANK TRANSFER,Cancelled
O01590,C0053,P0081,2024-02-01,1,0.15,CARD,RETURNED
O01591,C0377,P0063,2025-06-15,1,0.15,Card,CANCELLED
O01592,C0449,P0015,2025-11-21,1,0.25,Jazzcash,Pending
O01593,C0015,P9999,2024-04-13,2,0.15,cod,Completed
O01594,C0253,P0090,2025-05-27,1,0.0,EASYPAISA,pending
O01595,C0359,P0008,2025-04-04,3,0.15,Card,Pending
O01596,C0266,P0100,2023-10-28,3,0.0,Jazzcash,Completed
O01597,C0193,P0070,2023-10-22,1,0.3,Card,Cancelled
O01598,C0115,P0081,2024-12-16,1,0.05,cash,PENDING
O01599,,P0085,2025-01-19,1,0.1,Bank Transfer,Pending
O01600,C0480,P0014,2024-06-26,1,0.05,Cod,Completed
O01601,C0268,P0084,2023-12-23,1,0.2,Card,Returned
O01602,C0291,P0051,2025-07-24,2,0.0,BANK TRANSFER,RETURNED
O01603,C0121,P0056,2024-08-14,2,0.3,cash,Cancelled
O01604,C0065,P0005,2024-11-08,2,0.2,Cod,cancelled
O01605,C0340,P0070,2025-06-06,5,0.2,COD,Returned
O01606,C0260,P0038,2023-09-24,1,0.2,jazzcash,Completed
O01607,C0332,P0011,2024-08-03,1,0.25,Bank Transfer,PENDING
O01608,C0493,P0097,2023-03-15,2,0.15,CASH,returned
O01609,C0473,P0023,2024-04-26,3,0.15,EASYPAISA,Pending
O01610,C0245,P0026,2024-01-18,1,0.2,EASYPAISA,RETURNED
O01611,C0195,P0100,2023-06-09,5,0.0,COD,Pending
O01612,C0254,P0079,2025-12-25,1,0.2,card,PENDING
O01613,C0259,P0064,2023-11-12,3,0.05,JAZZCASH,CANCELLED
O01614,C0253,P0096,2023-03-20,2,0.2,JAZZCASH,COMPLETED
O01615,C0205,P0083,2024-01-17,2,0.3,CARD,Returned
O01616,C0027,P0090,2024-07-05,3,0.25,JazzCash,Pending
O01617,C0196,P0094,2024-11-10,2,0.2,Cash,completed
O01618,C0345,P0016,2023-12-10,1,0.2,Card,Returned
O01619,C0437,P0048,2024-07-03,1,0.2,Easypaisa,PENDING
O01620,C0304,P0051,2024-02-06,1,0.3,Bank Transfer,RETURNED
O01621,C0096,P0082,2024-05-20,2,0.05,cod,RETURNED
O01622,C0405,P0051,2024-03-31,3,0.05,bank transfer,Completed
O01623,C0175,P0052,2023-12-03,1,0.25,COD,Returned
O01624,C0096,P0069,2024-11-22,2,0.15,Card,Returned
O01625,C0200,P0022,2023-12-18,1,0.2,Card,cancelled
O01626,C0176,P0068,2025-01-27,1,0.3,Bank Transfer,COMPLETED
O01627,C0287,P0091,2025-03-12,1,0.0,cod,pending
O01628,C0266,P0034,2025-03-02,4,0.2,JazzCash,COMPLETED
O01629,C0313,P0042,2025-09-25,2,0.1,JAZZCASH,Cancelled
O01630,C0004,P0025,2024-09-19,2,0.0,COD,COMPLETED
O01631,C0475,P0015,2025-09-12,2,0.05,CASH,Cancelled
O01632,C0268,P0091,2024-11-14,2,0.1,Cash,Completed
O01633,C0430,P0047,2024-03-06,1,0.0,JazzCash,Returned
O01634,C0233,P0014,2024-10-31,3,0.05,Cash,CANCELLED
O01635,C0374,P0023,2025-01-19,2,0.05,easypaisa,pending
O01636,C0373,P0068,2023-07-19,1,0.15,EASYPAISA,Returned
O01637,C0024,P0003,2024-06-28,5,0.05,Cod,completed
O01638,C0146,P0099,2023-06-28,1,0.1,Card,Pending
O01639,C0197,P0079,2025-12-19,4,0.0,Cod,pending
O01640,C0288,P0008,2023-09-27,2,0.0,JAZZCASH,returned
O01641,C0067,P0031,2025-11-19,1,0.3,Jazzcash,PENDING
O01642,C0084,P0018,2024-11-08,2,0.3,EasyPaisa,Pending
O01643,C0030,P0042,2025-11-03,1,0.3,EASYPAISA,Pending
O01644,C0144,P0039,2023-12-10,1,0.25,JazzCash,RETURNED
O01645,C0380,P0086,2024-07-26,1,0.1,COD,Pending
O01646,C0494,P0047,2024-10-11,2,0.3,BANK TRANSFER,Returned
O01647,C0092,P0065,2023-09-21,1,0.2,Cash,Completed
O01648,C0416,P0089,2025-05-26,10,0.0,Card,Completed
O01649,C0452,P0006,2023-03-29,1,0.1,Jazzcash,CANCELLED
O01650,C0301,P0083,2024-04-20,1,0.05,Card,COMPLETED
O01651,C0410,P0042,2024-10-11,1,0.0,Jazzcash,Returned
O01652,C0247,P0005,2025-12-04,1,0.25,EASYPAISA,cancelled
O01653,C0350,P0013,2024-08-04,1,0.3,BANK TRANSFER,pending
O01654,C0198,P0076,2025-10-01,1,0.3,cod,cancelled
O01655,C0217,P0058,2025-06-22,2,0.1,Cod,Pending
O01656,C0077,P0096,2023-01-14,1,0.3,bank transfer,Cancelled
O01657,C0471,P0048,2024-08-12,1,0.0,BANK TRANSFER,Cancelled
O01658,C0413,P0023,2023-08-05,2,0.05,CASH,CANCELLED
O01659,C0103,P0078,10-21-2023,3,0.25,Cash,Returned
O01660,C0320,P0012,2023-05-01,1,0.0,Cash,CANCELLED
O01661,C0213,P0034,2025-09-29,1,0.25,BANK TRANSFER,PENDING
O01662,C0177,P0004,2025-12-26,1,0.15,Easypaisa,COMPLETED
O01663,C0341,P0059,2023-12-29,2,0.1,Easypaisa,Pending
O01664,C0165,P0034,2025-01-13,2,0.1,EasyPaisa,Cancelled
O01665,C0195,P0020,2023-03-08,1,0.2,Cash,pending
O01666,C0196,P0085,2024-05-08,2,0.15,Cash,Cancelled
O01667,C0368,P0057,2023-09-05,2,0.05,Cash,PENDING
O01668,C0352,P0028,2024-02-11,1,0.25,Cod,CANCELLED
O01669,C0475,P0073,2024-01-17,5,0.0,Jazzcash,CANCELLED
O01670,C0089,P0020,2024-03-14,2,0.05,Cash,Pending
O01671,C0410,P0042,2023-06-04,2,0.05,bank transfer,CANCELLED
O01672,C0122,P0022,2024-10-27,2,0.25,card,Cancelled
O01673,C0164,P0072,2024-09-22,1,0.0,easypaisa,pending
O01674,C0378,P0096,2025-10-06,1,0.3,EASYPAISA,RETURNED
O01675,C0127,P0003,2024-11-12,1,0.1,Bank Transfer,PENDING
O01676,C0313,P0092,2023-08-27,1,0.15,Bank Transfer,pending
O01677,C0002,P0024,2023-12-24,1,0.05,CASH,RETURNED
O01678,C0127,P0086,,2,0.15,COD,Completed
O01679,C0110,P0063,2024-10-31,1,0.2,bank transfer,cancelled
O01680,C0067,P0020,2023-02-27,3,0.3,Cash,Cancelled
O01681,C0407,P0047,2025-03-24,2,0.25,Cash,Cancelled
O01682,C0089,P0005,2023-04-02,1,0.2,easypaisa,pending
O01683,C0266,P0065,2025-11-02,3,0.15,jazzcash,cancelled
O01684,C0355,P0095,2025-02-01,2,0.1,CARD,cancelled
O01685,C0327,P0069,2025-03-18,4,0.3,Cash,cancelled
O01686,C0009,P0036,2024-09-10,1,0.15,Cod,Completed
O01687,C0418,P0074,2024-10-18,1,0.0,Jazzcash,Cancelled
O01688,C0489,P0027,2023-07-11,1,0.05,COD,CANCELLED
O01689,C0399,P0094,2024-12-14,2,0.0,JazzCash,cancelled
O01690,C0245,P0036,2025-11-13,1,0.2,card,completed
O01691,C0296,P9999,2025-08-20,1,0.25,Bank Transfer,PENDING
O01692,C0048,P0078,2023-08-24,1,0.0,COD,cancelled
O01693,C0375,P0020,2023-08-25,1,0.0,cod,PENDING
O01694,C0210,P0060,2023-10-13,1,0.2,COD,Completed
O01695,C0060,P0015,2025-02-22,1,0.05,Card,COMPLETED
O01696,C0062,P0080,2023-03-07,1,0.25,Jazzcash,Pending
O01697,C0478,P0032,2024-02-10,4,0.25,cod,Cancelled
O01698,C0019,P0038,2024-01-30,1,0.1,CARD,completed
O01699,C0339,P0023,2025-07-21,2,0.25,Jazzcash,completed
O01700,C0077,P0098,2024-07-31,1,0.0,jazzcash,Completed
O01701,C0405,P0072,2025-03-19,2,0.05,JAZZCASH,Completed
O01702,C0296,P0086,2024-10-30,10,0.05,Bank Transfer,Returned
O01703,C0193,P0017,2023-02-05,3,0.2,Card,Returned
O01704,C0496,P0045,2025-02-18,3,0.0,COD,Completed
O01705,C0413,P0028,2024-12-08,1,0.25,Bank Transfer,PENDING
O01706,C9999,P0003,2023-07-19,1,0.15,Cash,Cancelled
O01707,C0142,P0025,2025-05-18,4,0.2,jazzcash,returned
O01708,C0199,P0040,2023-09-24,1,0.0,JazzCash,Completed
O01709,C0455,P0096,2023-11-16,1,0.15,Cash,pending
O01710,C0064,P0047,2023-11-28,1,0.2,Easypaisa,Returned
O01711,C0031,P0022,2023-05-06,1,0.25,CASH,Pending
O01712,C0219,P0076,2023-02-15,1,0.05,card,returned
O01713,C0272,P0084,2023-08-08,1,0.1,card,Completed
O01714,C0114,P0090,2024-08-07,1,0.0,cash,Completed
O01715,C0316,P0047,2025-04-10,5,1.5,COD,Pending
O01716,C0189,P0055,2024-09-23,2,0.1,EASYPAISA,returned
O01717,C0191,P0037,2025-05-20,3,0.05,JAZZCASH,pending
O01718,C0431,P0014,2023-10-08,3,0.1,Easypaisa,Pending
O01719,C0002,P0015,2023-04-01,2,0.3,CASH,Completed
O01720,C0020,P0027,2023-02-24,3,0.25,EasyPaisa,Cancelled
O01721,C0052,P0058,2025-03-27,1,0.0,EasyPaisa,Cancelled
O01722,C0217,P0067,2023-03-29,1,0.2,cash,Returned
O01723,C0230,P0014,2023-10-31,2,0.3,Cod,Completed
O01724,C0499,P0044,2023-05-05,1,0.05,BANK TRANSFER,COMPLETED
O01725,C0210,P0058,2023-07-28,1,0.15,COD,CANCELLED
O01726,C0171,P0011,2023-04-08,3,0.1,Jazzcash,Returned
O01727,C0252,P0039,2024-02-13,3,0.05,Cash,Cancelled
O01728,C0013,P0003,2025-06-10,1,0.2,Bank Transfer,RETURNED
O01729,C0229,P0055,2025-05-29,2,0.15,cash,CANCELLED
O01730,C0062,P0072,2023-01-12,-5,0.25,CARD,PENDING
O01731,C0081,P0057,2024-06-04,3,0.15,easypaisa,Cancelled
O01732,C0041,P0046,2023-05-12,1,0.3,Card,Pending
O01733,C0010,P0005,2023-04-28,5,0.15,EASYPAISA,pending
O01734,C0052,P0040,2024-11-07,2,0.0,cash,Completed
O01735,C0026,P0058,2025-09-21,2,0.0,jazzcash,completed
O01736,C0011,P0096,2024-06-21,2,0.2,BANK TRANSFER,Completed
O01737,C0421,P0092,2024-07-06,2,0.1,Card,Completed
O01738,C0163,P0023,2023-03-28,1,0.2,Bank Transfer,Completed
O01739,C0414,P0076,2024-09-01,2,0.2,EASYPAISA,Pending
O01740,C0402,P0078,2025-12-19,10,0.25,Card,completed
O01741,C0102,P0060,2025-06-18,2,0.3,EASYPAISA,pending
O01742,C0309,P0072,2024-08-22,1,0.15,cash,cancelled
O01743,C0111,P0063,2024-08-10,5,0.15,Easypaisa,Returned
O01744,C0128,P0030,2023-12-23,2,0.15,card,CANCELLED
O01745,C0378,P0089,2025-11-21,2,0.2,JAZZCASH,completed
O01746,C0313,P0058,2023-01-31,1,0.3,JazzCash,Cancelled
O01747,C0453,P0056,,1,0.15,cash,pending
O01748,C0420,P0070,2023-12-18,1,0.15,cash,CANCELLED
O01749,C0339,P0086,2023-02-26,2,0.25,COD,RETURNED
O01750,C0049,P0070,2023-06-21,1,0.25,COD,Pending
O01751,C0462,P0019,2023-08-18,1,0.15,CASH,returned
O01752,C0476,P0085,2025-11-06,1,0.3,CASH,Pending
O01753,C0458,P0034,2024-09-14,1,0.05,Cash,PENDING
O01754,C0485,P0046,2025-12-04,1,0.05,Bank Transfer,PENDING
O01755,C0498,P0065,2025-02-04,1,0.0,Bank Transfer,Cancelled
O01756,C0032,P0004,2024-06-15,1,0.15,EasyPaisa,RETURNED
O01757,C0243,P0086,2023-07-11,3,0.05,card,Pending
O01758,C0289,P0011,2024-09-05,2,0.0,COD,Completed
O01759,C0479,P0021,2025-11-12,3,0.25,Bank Transfer,Returned
O01760,C0406,P0022,2025-05-17,2,0.2,Card,Pending
O01761,C0372,P0097,2025-03-14,2,0.25,Easypaisa,Completed
O01762,C0137,P0006,2024-12-27,1,0.0,JazzCash,Completed
O01763,C0405,P0075,2025-05-17,1,0.15,cash,PENDING
O01764,C0461,P0071,2024-05-23,1,0.1,Cod,cancelled
O01765,C0171,P0093,2025-02-11,1,0.3,easypaisa,Pending
O01766,C0094,P0038,2023-04-03,3,0.15,COD,returned
O01767,C0428,P0079,2025-02-09,1,0.05,COD,RETURNED
O01768,C9999,P0079,2025-05-29,1,0.15,BANK TRANSFER,RETURNED
O01769,C0078,P0009,2025-06-28,1,0.2,jazzcash,Completed
O01770,C0198,P0019,2023-11-24,10,0.1,bank transfer,Cancelled
O01771,C0423,P0081,2025-04-12,1,0.2,Card,Completed
O01772,C0258,P0074,2024-03-30,1,0.15,BANK TRANSFER,CANCELLED
O01773,C0315,P0006,2025-06-11,1,0.1,EASYPAISA,Pending
O01774,C0078,P0097,2025-12-15,1,0.2,cash,Pending
O01775,C0012,P0080,2023-05-10,1,0.0,Card,COMPLETED
O01776,C0301,P0097,2024-05-23,1,0.3,Bank Transfer,CANCELLED
O01777,C0421,P0027,2025-04-14,1,0.05,easypaisa,pending
O01778,C0458,P0001,2024-11-30,1,0.05,CASH,Returned
O01779,C0165,P0072,2025-11-12,1,0.1,cod,COMPLETED
O01780,C0466,P0022,2025-01-07,4,0.1,JAZZCASH,pending
O01781,C0075,P0034,2023-09-13,2,0.15,jazzcash,Completed
O01782,C0447,P0025,2024-08-15,1,1.5,BANK TRANSFER,PENDING
O01783,C0206,P0009,2025-08-20,2,0.15,Cod,Completed
O01784,C0396,P0067,2023-09-17,2,0.2,Bank Transfer,completed
O01785,C0280,P0070,2023-01-06,3,0.15,Bank Transfer,Cancelled
O01786,C0050,P0035,2023-06-13,1,0.15,Bank Transfer,completed
O01787,C0404,P0029,2024-10-30,2,0.15,COD,PENDING
O01788,C0485,P0034,2025-05-14,2,0.2,BANK TRANSFER,Cancelled
O01789,C0358,P0075,2025-03-21,2,0.2,EASYPAISA,Returned
O01790,C0477,P0065,2025-02-19,2,0.25,CASH,Returned
O01791,C0175,P0076,2024-06-18,5,0.3,cod,COMPLETED
O01792,C0057,P0016,2023-10-04,2,0.25,Card,Completed
O01793,C0433,P0088,2025-09-05,20,0.05,COD,pending
O01794,C0456,P0089,2023-04-02,1,0.0,EASYPAISA,Completed
O01795,C0217,P0088,2023-05-07,1,0.2,BANK TRANSFER,Pending
O01796,C0107,P0054,2024-10-05,1,0.25,COD,Cancelled
O01797,C0052,P0066,2024-06-16,1,0.2,cash,Pending
O01798,C0249,P0001,2023-04-11,1,0.25,Cod,returned
O01799,C0414,P0018,2024-09-03,1,0.2,JAZZCASH,Cancelled
O01800,C0025,P0038,2025-02-09,20,0.25,jazzcash,pending
O01801,C0221,P0064,2025-04-20,1,0.3,Easypaisa,Returned
O01802,C0083,P0002,2024-09-28,1,0.3,jazzcash,PENDING
O01803,C0388,P0057,2024-11-27,1,0.0,BANK TRANSFER,Pending
O01804,C0401,P0040,2024-10-15,5,0.05,Bank Transfer,completed
O01805,C0218,P0017,2024-05-11,3,0.1,JazzCash,Pending
O01806,C0449,P0049,2023-09-25,3,0.05,EASYPAISA,Returned
O01807,C0359,P0038,2023-04-21,1,0.25,JAZZCASH,returned
O01808,C0118,P0007,2023-01-19,2,0.25,EasyPaisa,Cancelled
O01809,C0439,P0024,2023-08-31,1,0.1,card,PENDING
O01810,C0220,P0062,2025-08-28,1,0.05,jazzcash,completed
O01811,C0200,P0004,2023-08-01,1,0.1,cod,Completed
O01812,C0048,P0048,2025-10-27,3,0.1,bank transfer,pending
O01813,C0031,P0001,2023-01-31,1,0.2,BANK TRANSFER,Pending
O01814,C0247,P0092,2025-10-09,20,0.05,CARD,COMPLETED
O01815,C0089,P0074,2025-01-03,1,0.3,cash,returned
O01816,C0229,P0018,2025-04-16,2,0.3,CARD,PENDING
O01817,C0039,P0019,2023-08-16,4,0.0,Card,Returned
O01818,C0118,P0095,2025-09-07,1,0.15,jazzcash,pending
O01819,C0444,P0097,2025-12-26,1,0.2,JAZZCASH,Cancelled
O01820,C0189,P0034,2025-11-18,1,0.05,cash,Cancelled
O01821,C0258,P0042,2024-06-02,1,0.3,JazzCash,Completed
O01822,C0017,P0087,2025-05-29,1,0.25,JAZZCASH,returned
O01823,C0334,P0060,2024-11-24,2,0.3,Card,Completed
O01824,C0058,P0018,2024-02-01,1,0.25,Easypaisa,Returned
O01825,C0395,P0069,2025-10-03,2,0.2,COD,completed
O01826,C0231,P0057,2025-03-26,2,0.05,COD,Returned
O01827,C0331,P0083,2023-12-07,1,0.0,Card,PENDING
O01828,C0351,P0022,2023-05-30,3,0.1,COD,completed
O01829,C0336,P0070,2023-05-05,3,0.0,Bank Transfer,Pending
O01830,C0493,P0032,2023-03-27,1,0.25,cod,Cancelled
O01831,C0017,P0050,2024-04-15,1,0.2,BANK TRANSFER,CANCELLED
O01832,C0137,P0080,2024-04-14,1,0.05,JAZZCASH,completed
O01833,C0019,P0090,2023-08-01,1,0.25,EASYPAISA,Pending
O01834,C0243,P0065,2024-08-09,1,0.0,easypaisa,Returned
O01835,C0089,,2024-06-04,1,0.25,JAZZCASH,Returned
